CodeRNCP;numero_bloc;intitule;;;
RNCP34551;RNCP34551BC02;Élaboration d'un diagnostic stratégique du marché et de ses acteurs et construire une offre différenciante et créatrice de valeur;;;
RNCP34551;RNCP34551BC03;Construction d'une stratégie marketing opérationnel pour toucher efficacement ses cibles via des points de contacts adaptés : circuits de distribution, outils de communication et de relation client…;;;
RNCP34551;RNCP34551BC04;Pilotage, coordination de la mise en œuvre des plans d’action;;;
RNCP34551;RNCP34551BC05;Analyse de manière critique la place et les évolutions du marketing et de la stratégie dans les organisations / dans la société;;;
RNCP34552;RNCP34552BC01;Intégrer les techniques dans sa pratique journalistique;;;
RNCP34552;RNCP34552BC02;Inscrire sa pratique journalistique dans un contexte de mutations des médias;;;
RNCP34552;RNCP34552BC03;Mobiliser les enjeux du monde contemporain pour nourrir le traitement journalistique;;;
RNCP34553;RNCP34553BC01;Manager des systèmes d’information;;;
RNCP34553;RNCP34553BC02;Intégrer les métiers liés à la maîtrise d'ouvrage des systèmes d'information (MOA, AMOA), au conseil et à l'audit;;;
RNCP34553;RNCP34553BC03;Pilotage de projet de transformation numérique;;;
RNCP34553;RNCP34553BC04;Manager une équipe;;;
RNCP34553;RNCP34553BC05;Analyser des maîtrises d’ouvrage ou des maîtrises d’œuvre à partir des sciences des données.;;;
RNCP34554;RNCP34554BC01;Modélisation structurelle et économétrique;;;
RNCP34554;RNCP34554BC02;Analyse des marchés;;;
RNCP34554;RNCP34554BC03;Compréhension des stratégies d’entreprises;;;
RNCP34554;RNCP34554BC04;Maîtrise des outils quantitatifs et de programmation;;;
RNCP34555;RNCP34555BC01;Contribuer à la production scientifique novatrice en sciences économiques;;;
RNCP34555;RNCP34555BC02;Répondre à des problématiques économiques qui se posent dans les différents domaines de l'économie;;;
RNCP34555;RNCP34555BC03;Mettre en œuvre des outils statistiques afin d’obtenir des réponses fiables et robustes, permettant de contribuer à la création de valeur pour l’entreprise ou d’apporter des analyses d’aide à la décision publique pour les institutions publiques et parapubliques;;;
RNCP34555;RNCP34555BC04;Communiquer de manière orale et écrite les résultats d’analyses économiques, statistiques et/ou économétriques à différents publics, y compris en anglais;;;
RNCP34555;RNCP34555BC05;Agir en tant que professionnel responsable;;;
RNCP34556;RNCP34556BC01;Développer et piloter des démarches de gestion de projet et de conduite du changement;;;
RNCP34556;RNCP34556BC02;Modéliser et comprendre le fonctionnement des organisations, leurs processus et transversalités;;;
RNCP34556;RNCP34556BC03;Animer une équipe et des hommes;;;
RNCP34556;RNCP34556BC04;Analyser et provoquer les transformations du travail, du management en contexte de transformation digitale;;;
RNCP34556;RNCP34556BC05;Resituer un projet, des pratiques de management dans un contexte international et / ou interculturel;;;
RNCP34556;RNCP34556BC06;Analyser l'impact des transformations stratégiques sur les processus, les opérations et les ressources;;;
RNCP34557;RNCP34557BC01;Promouvoir le métier, piloter et développer l’activité de coach consultant ;;;
RNCP34557;RNCP34557BC02;Maîtriser la mise en oeuvre et la conduite des processus de coaching;;;
RNCP34557;RNCP34557BC03;Maîtriser les processus avancés de coaching permettant d’accompagner individus, équipes et organisations;;;
RNCP34557;RNCP34557BC04;Créer des outils de diagnostic et d’intervention et déployer des stratégies innovantes appropriées aux contextes clients;;;
RNCP34557;RNCP34557BC05;Maîtriser et conduire une expertise technique de coach consultant à même de répondre aux enjeux socio-économiques contemporains;;;
RNCP34558;RNCP34558BC01;Manager une équipe d'un point de vente / rayon;;;
RNCP34558;RNCP34558BC02;Suivre l'activité commerciale de son point de vente / rayon;;;
RNCP34558;RNCP34558BC03;Promouvoir son point de vente rayon;;;
RNCP34559;RNCP34559BC01;Définir la stratégie de vente de produits et services;;;
RNCP34559;RNCP34559BC02;Négocier et vendre des produits et services;;;
RNCP34559;RNCP34559BC03;Suivre l'activité commerciale de son secteur;;;
RNCP34560;RNCP34560BC01;Construction et gestion des parcours professionnels;;;
RNCP34560;RNCP34560BC02;Optimisation de la stratégie de rémunération;;;
RNCP34560;RNCP34560BC03;AMELIORATION DU CLIMAT SOCIAL;;;
RNCP34561;RNCP34561BC01;Recueillir et analyser le besoin métier;;;
RNCP34561;RNCP34561BC02;Collaborer avec la maitrise d’œuvre sur la conception d’application et l’urbanisation du SI;;;
RNCP34561;RNCP34561BC03;Recetter une application informatique;;;
RNCP34561;RNCP34561BC04;Conduire un projet informatique;;;
RNCP34561;RNCP34561BC05;Accompagner la transformation numérique de l’entreprise;;;
RNCP34562;RNCP34562BC01;Réalisation de Diagnostics Immobiliers;;;
RNCP34562;RNCP34562BC02;Rédaction de rapports techniques;;;
RNCP34562;RNCP34562BC03;Commercialisation de l'activité de diagnostic immobilier;;;
RNCP34562;RNCP34562BC04;Gestion et pilotage de l'activité de diagnostic immobilier;;;
RNCP34563;RNCP34563BC01;Décliner les orientations stratégiques de sa structure;;;
RNCP34563;RNCP34563BC02;Piloter un projet dans sa globalité;;;
RNCP34563;RNCP34563BC03;Elaborer le plan d’action marketing du centre d’activité;;;
RNCP34563;RNCP34563BC04;Manager les ressources humaines de son équipe;;;
RNCP34563;RNCP34563BC05;Gérer la performance économique de son entité;;;
RNCP34563;RNCP34563BC06;Manager son équipe;;;
RNCP34564;RNCP34564BC01;Conception de l’expérience client et déploiement de sa stratégie dans les métiers de la coiffure;;;
RNCP34564;RNCP34564BC02;Création de la signature artistique de son offre de services et/ou de produits de coiffure;;;
RNCP34564;RNCP34564BC03;Élaboration de la stratégie commerciale, marketing et digitale de l’activité de l’univers de la coiffure;;;
RNCP34564;RNCP34564BC04;Création, Gestion et administration de l’activité d’entreprise de coiffure;;;
RNCP34564;RNCP34564BC05;Pilotage et management des équipes dans l’univers de la coiffure;;;
RNCP34565;RNCP34565BC01;Accompagner les résidents dans les gestes de la vie quotidienne;;;
RNCP34565;RNCP34565BC02;Accompagner la personne aidée dans ses actes essentiels;;;
RNCP34565;RNCP34565BC03;Accueillir la personne et l’accompagner dans sa vie sociale et ses loisirs :;;;
RNCP34566;RNCP34566BC01;Accueillir, informer et conseiller;;;
RNCP34566;RNCP34566BC02;Animer, fidéliser et développer un portefeuille clients particuliers;;;
RNCP34566;RNCP34566BC03;Maitriser les risques et la règlementation;;;
RNCP34567;RNCP34567BC01;Définir la stratégie des systèmes d'information;;;
RNCP34567;RNCP34567BC02;Piloter le projet du système d'information;;;
RNCP34567;RNCP34567BC03;Assurer la sécurité des systèmes d'information (cybersécurité et cloud computing);;;
RNCP34567;RNCP34567BC04;Mettre en oeuvre les architectures big data;;;
RNCP34568;RNCP34568BC01;Coordonner un projet informatique;;;
RNCP34568;RNCP34568BC02;Concevoir le système informatique;;;
RNCP34568;RNCP34568BC03;Réaliser le système informatique;;;
RNCP34568;RNCP34568BC04;Administrer les systèmes informatiques en place;;;
RNCP34569;RNCP34569BC01;Analyser des besoins et définir le périmètre technique d’un projet;;;
RNCP34569;RNCP34569BC02;Intégrer l'interface front-end (Bloc commun avec la certification de graphiste multimédia);;;
RNCP34569;RNCP34569BC03;Développer les comportements de l'interface front-end;;;
RNCP34569;RNCP34569BC04;Développer les comportements de l'interface back-end;;;
RNCP34569;RNCP34569BC05;Mettre en ligne et piloter des projets numériques;;;
RNCP34570;RNCP34570BC01;Étudier les besoins d'un client et faire des propositions graphiques et fonctionnelles;;;
RNCP34570;RNCP34570BC02;Intégrer l'interface front-end;;;
RNCP34570;RNCP34570BC03;Créer une animation;;;
RNCP34570;RNCP34570BC04;Concevoir et décliner le graphisme sur différents supports;;;
RNCP34571;RNCP34571BC01;Exploiter les consignes nécessaires à la réalisation des opérations;;;
RNCP34571;RNCP34571BC02;Identifier les matières premières et les techniques mises en œuvre;;;
RNCP34571;RNCP34571BC03;Préparer les   pièces composant l’article de maroquinerie;;;
RNCP34571;RNCP34571BC04;Assembler les pièces de maroquinerie par couture main;;;
RNCP34571;RNCP34571BC05;Réaliser les opérations de finition des tranches et soigner la finition du produit;;;
RNCP34572;RNCP34572BC01;La production de dessins industriels;;;
RNCP34572;RNCP34572BC02;La rédaction d’un dossier d’études industrielles;;;
RNCP34573;RNCP34573BC01;Gestion d’un portefeuille de clients particuliers dans le respect de la réglementation;;;
RNCP34573;RNCP34573BC02;Accompagnement et conseil client suite à la réalisation d’un diagnostic de situation patrimoniale et financière;;;
RNCP34573;RNCP34573BC03;Pilotage efficace d’une unité professionnelle dans le secteur bancaire ou financier, via la maitrise des différents aspects liés à la gestion d'une organisation;;;
RNCP34573;RNCP34573BC04;Gestion d’un portefeuille de clients professionnels dans le respect de la réglementation;;;
RNCP34574;RNCP34574BC01;Définir et mettre en oeuvre la stratégie et le plan de communication;;;
RNCP34574;RNCP34574BC02;Définir et piloter la communication de marque;;;
RNCP34574;RNCP34574BC03;"Définir et piloter la communication ""corporate"" (institutionnelle)";;;
RNCP34574;RNCP34574BC04;Définir et mettre en oeuvre la communication interne;;;
RNCP34574;RNCP34574BC05;Définir et piloter l'organisation de la fonction communication;;;
RNCP34574;RNCP34574BC06;Définir et mettre en oeuvre la communication digitale;;;
RNCP34574;RNCP34574BC07;Elaborer le contenu éditorial et mettre en oeuvre sa production;;;
RNCP34575;RNCP34575BC01;L'analyse du procédé de production;;;
RNCP34575;RNCP34575BC02;La proposition de solutions d’amélioration du procédé de production;;;
RNCP34575;RNCP34575BC03;La mise en œuvre d’une solution technique;;;
RNCP34575;RNCP34575BC04;Le déploiement d’actions d’amélioration continue;;;
RNCP34576;RNCP34576BC01;Réaliser une transformation complète et créative de la chevelure;;;
RNCP34576;RNCP34576BC02;Modifier la nature du cheveu de manière durable ou temporaire;;;
RNCP34576;RNCP34576BC03;Créer et réaliser un chignon créatif avec postiche, sur cheveux courts et cheveux longs;;;
RNCP34576;RNCP34576BC04;Créer et développer un salon de coiffure;;;
RNCP34576;RNCP34576BC05;Commercialiser les prestations et les services du salon de coiffure;;;
RNCP34576;RNCP34576BC06;Gérer le salon de coiffure lors de la création, du rachat ou du développement de l’activité;;;
RNCP34576;RNCP34576BC07;Gérer les ressources humaines du salon;;;
RNCP34576;RNCP34576BC08;Recruter, accueillir et former un apprenti, un alternant;;;
RNCP34577;RNCP34577BC01;Définir la stratégie de communication et de marketing digital;;;
RNCP34577;RNCP34577BC02;Mettre en œuvre les actions de communication et de marketing digital;;;
RNCP34577;RNCP34577BC03;Coordonner les relations avec les prestataires et les partenaires;;;
RNCP34577;RNCP34577BC04;Gérer une équipe de communication;;;
RNCP34578;RNCP34578BC01;Peinture traditionnelle d'effets de matières et de trompe-l'oeil.;;;
RNCP34578;RNCP34578BC02;Fabrication et application des enduits du peintre en décor;;;
RNCP34578;RNCP34578BC03;Conception de décors artistiques et créatifs en techniques anciennes.;;;
RNCP34578;RNCP34578BC04;Création et gestion d'une entreprise artisanale ou artistique.;;;
RNCP34579;RNCP34579BC01;Concevoir une prise de vues fixe ou animée correspondant à la commande du client ou au cahier des charges;;;
RNCP34579;RNCP34579BC02;Réaliser tout type de prise de vues fixe ou animer et traiter tout type d’image et séquence photographique;;;
RNCP34579;RNCP34579BC03;Organiser et gérer la production du studio photo;;;
RNCP34580;RNCP34580BC01;Analyser un marché et ses enjeux;;;
RNCP34580;RNCP34580BC02;Elaborer une recommandation marketing - communication;;;
RNCP34580;RNCP34580BC03;Elaborer un plan d’action marketing-communication;;;
RNCP34580;RNCP34580BC04;Piloter un projet marketing-communication;;;
RNCP34581;RNCP34581BC01;Contribuer à la stratégie marketing et promotionnelle;;;
RNCP34581;RNCP34581BC02;Concevoir et piloter des actions marketing et promotionnelles;;;
RNCP34581;RNCP34581BC03;Élaborer des contenus et choisir des supports promotionnels;;;
RNCP34582;RNCP34582BC01;Conception d’une expérience interactive, supervision du projet et réalisation d’une maquette de présentation;;;
RNCP34582;RNCP34582BC02;Réalisation d’une expérience interactive intégrant la direction, l’organisation et le pilotage du projet en vue de sa publication;;;
RNCP34583;RNCP34583BC01;Développement des relations commerciales et des marchés de propreté et de services;;;
RNCP34583;RNCP34583BC02;Organisation des prestations de propreté et de services. (Expertise technique);;;
RNCP34583;RNCP34583BC03;Management des équipes de propreté et de services en s’appuyant sur la délégation;;;
RNCP34583;RNCP34583BC04;Optimisation de la performance des sites de propreté et de services de son secteur;;;
RNCP34583;RNCP34583BC05;Mise en œuvre des systèmes Qualité Santé Sécurité Environnement, Développement Durable et RSE;;;
RNCP34583;RNCP34583BC06;Valorisation des activités et déploiement des projets au sein de l’entreprise de propreté;;;
RNCP34584;RNCP34584BC01;Réaliser un bilan patrimonial et proposer des solutions (placements financiers et immobiliers, solutions juridiques et fiscales) adaptées aux besoins du client;;;
RNCP34584;RNCP34584BC02;Concevoir, organiser et mettre en œuvre les stratégies commerciales et financières de l’entreprise;;;
